client_id,job,age,marital,education,credit_default,mortgage
12574,blue-collar,34,divorced,basic_4y,True,True
12575,entrepreneur,43,married,university_degree,True,True
12576,services,29,single,university_degree,True,True
12577,blue-collar,33,married,basic_9y,True,True
12578,admin_,39,married,high_school,True,True
12579,entrepreneur,36,married,high_school,True,True
12580,admin_,36,married,university_degree,True,True
12581,entrepreneur,52,married,basic_9y,True,True
12582,admin_,42,married,university_degree,True,True
12583,blue-collar,52,married,basic_9y,True,True
12584,technician,45,married,,True,True
12585,self-employed,39,married,university_degree,True,True
12586,entrepreneur,44,married,basic_6y,True,True
12587,retired,60,married,high_school,True,True
12588,admin_,41,divorced,basic_6y,True,True
12589,technician,36,married,basic_6y,True,True
12590,services,31,married,high_school,True,True
12591,self-employed,39,single,basic_9y,True,True
12592,unknown,50,married,basic_4y,True,True
12593,admin_,33,married,professional_course,True,True
12594,admin_,36,married,high_school,True,True
12595,technician,34,married,professional_course,True,True
12596,entrepreneur,50,married,university_degree,True,True
12597,services,29,single,high_school,True,True
12598,services,28,single,high_school,True,True
12599,blue-collar,46,married,basic_9y,True,True
12600,services,23,single,high_school,True,True
12601,admin_,31,single,high_school,True,True
12602,services,23,single,high_school,True,True
12603,admin_,31,married,university_degree,True,True
12604,services,36,married,high_school,True,True
12605,technician,50,married,professional_course,True,True
12606,technician,47,married,professional_course,True,True
12607,retired,59,married,university_degree,True,True
12608,technician,32,married,professional_course,True,True
12609,admin_,42,married,university_degree,True,True
12610,blue-collar,49,married,,True,True
12611,housemaid,38,single,basic_4y,True,True
12612,self-employed,36,married,professional_course,True,True
12613,technician,42,divorced,basic_9y,True,True
12614,unknown,44,single,basic_9y,True,True
12615,admin_,27,married,high_school,True,True
12616,admin_,40,single,university_degree,True,True
12617,admin_,25,single,high_school,True,True
12618,blue-collar,25,single,high_school,True,True
12619,admin_,25,married,high_school,True,True
12620,blue-collar,43,married,basic_9y,True,True
12621,management,37,married,university_degree,True,True
12622,admin_,25,divorced,professional_course,True,True
12623,technician,28,divorced,university_degree,True,True
12624,admin_,32,single,university_degree,True,True
12625,blue-collar,52,married,basic_9y,True,True
12626,blue-collar,51,divorced,basic_9y,True,True
12627,services,41,married,basic_9y,True,True
12628,entrepreneur,33,single,professional_course,True,True
12629,unemployed,38,married,high_school,True,True
12630,blue-collar,30,single,basic_9y,True,True
12631,admin_,31,married,high_school,True,True
12632,admin_,42,divorced,university_degree,True,True
12633,services,24,single,high_school,True,True
12634,technician,49,married,professional_course,True,True
12635,blue-collar,59,married,basic_9y,True,True
12636,management,34,single,high_school,True,True
12637,blue-collar,39,married,professional_course,True,True
12638,admin_,31,single,university_degree,True,True
12639,technician,35,married,professional_course,True,True
12640,entrepreneur,43,married,basic_4y,True,True
12641,admin_,31,married,basic_9y,True,True
12642,services,54,married,high_school,True,True
12643,blue-collar,36,married,basic_6y,True,True
12644,services,33,divorced,,True,True
12645,blue-collar,47,married,basic_4y,True,True
12646,housemaid,56,married,basic_4y,True,True
12647,blue-collar,37,single,basic_6y,True,True
12648,blue-collar,35,single,,True,True
12649,technician,37,married,professional_course,True,True
12650,admin_,33,married,university_degree,True,True
12651,technician,38,married,professional_course,True,True
12652,blue-collar,28,married,high_school,True,True
12653,blue-collar,36,married,professional_course,True,True
12654,admin_,39,married,high_school,True,True
12655,blue-collar,42,married,basic_4y,True,True
12656,technician,31,married,high_school,True,True
12657,blue-collar,37,single,high_school,True,True
12658,unemployed,46,divorced,professional_course,True,True
12659,services,39,married,basic_9y,True,True
12660,unemployed,52,married,,True,True
12661,blue-collar,28,married,basic_9y,True,True
12662,blue-collar,38,married,,True,True
12663,blue-collar,51,married,,True,True
12664,blue-collar,43,married,basic_4y,True,True
12665,management,42,divorced,university_degree,True,True
12666,admin_,31,married,high_school,True,True
12667,admin_,43,divorced,high_school,True,True
12668,services,39,married,basic_9y,True,True
12669,admin_,38,married,professional_course,True,True
12670,unemployed,26,single,basic_9y,True,True
12671,management,35,divorced,university_degree,True,True
12672,admin_,35,single,university_degree,True,True
12673,technician,34,single,professional_course,True,True
12674,blue-collar,31,married,high_school,True,True
12675,admin_,29,single,,True,True
12676,admin_,36,married,high_school,True,True
12677,admin_,32,divorced,high_school,True,True
12678,admin_,35,single,university_degree,True,True
12679,blue-collar,33,single,basic_6y,True,True
12680,admin_,50,divorced,university_degree,True,True
12681,blue-collar,48,married,basic_6y,True,True
12682,blue-collar,26,married,basic_9y,True,True
12683,admin_,39,divorced,basic_9y,True,True
12684,blue-collar,35,married,professional_course,True,True
12685,blue-collar,47,married,basic_4y,True,True
12686,blue-collar,48,married,basic_4y,True,True
12687,blue-collar,46,married,basic_6y,True,True
12688,blue-collar,44,single,high_school,True,True
12689,blue-collar,34,married,basic_9y,True,True
12690,services,36,divorced,university_degree,True,True
12691,admin_,34,married,university_degree,True,True
12692,technician,37,single,university_degree,True,True
12693,blue-collar,44,divorced,basic_6y,True,True
12694,admin_,50,married,high_school,True,True
12695,services,31,single,high_school,True,True
12696,admin_,48,divorced,high_school,True,True
12697,management,40,married,university_degree,True,True
12698,admin_,42,married,high_school,True,True
12699,technician,37,single,university_degree,True,True
12700,entrepreneur,42,married,high_school,True,True
12701,unemployed,24,single,high_school,True,True
12702,technician,36,married,university_degree,True,True
12703,blue-collar,41,married,,True,True
12704,housemaid,52,married,basic_4y,True,True
12705,housemaid,50,divorced,high_school,True,True
12706,services,25,single,high_school,True,True
12707,admin_,42,single,university_degree,True,True
12708,services,40,married,high_school,True,True
12709,services,53,married,high_school,True,True
12710,technician,55,married,professional_course,True,True
12711,blue-collar,30,single,basic_4y,True,True
12712,management,45,married,university_degree,True,True
12713,services,37,married,high_school,True,True
12714,services,31,married,high_school,True,True
12715,admin_,25,single,high_school,True,True
12716,management,60,married,,True,True
12717,entrepreneur,28,married,basic_4y,True,True
12718,blue-collar,35,single,,True,True
12719,admin_,44,married,high_school,True,True
12720,technician,30,married,professional_course,True,True
12721,admin_,44,married,high_school,True,True
12722,admin_,44,married,high_school,True,True
12723,technician,38,married,professional_course,True,True
12724,technician,33,married,professional_course,True,True
12725,admin_,41,married,high_school,True,True
12726,entrepreneur,31,single,basic_9y,True,True
12727,admin_,31,married,university_degree,True,True
12728,technician,26,married,professional_course,True,True
12729,housemaid,44,married,high_school,True,True
12730,blue-collar,33,married,basic_4y,True,True
12731,technician,48,married,,True,True
12732,admin_,52,divorced,university_degree,True,True
12733,admin_,52,divorced,university_degree,True,True
12734,housemaid,49,married,basic_4y,True,True
12735,admin_,57,married,basic_4y,True,True
12736,blue-collar,31,single,basic_9y,True,True
12737,services,25,married,high_school,True,True
12738,services,25,married,high_school,True,True
12739,services,25,married,high_school,True,True
12740,services,55,divorced,high_school,True,True
12741,entrepreneur,50,married,,True,True
12742,services,32,married,basic_9y,True,True
12743,services,32,married,high_school,True,True
12744,admin_,52,divorced,university_degree,True,True
12745,blue-collar,46,married,basic_6y,True,True
12746,unemployed,56,divorced,professional_course,True,True
12747,blue-collar,26,single,basic_9y,True,True
12748,admin_,29,single,high_school,True,True
12749,admin_,34,married,university_degree,True,True
12750,services,30,married,high_school,True,True
12751,admin_,34,married,university_degree,True,True
12752,admin_,30,divorced,high_school,True,True
12753,services,31,divorced,high_school,True,True
12754,services,49,divorced,high_school,True,True
12755,technician,33,married,professional_course,True,True
12756,admin_,31,single,basic_9y,True,True
12757,services,48,divorced,high_school,True,True
12758,services,27,single,high_school,True,True
12759,unemployed,42,married,university_degree,True,True
12760,services,56,married,basic_4y,True,True
12761,admin_,38,divorced,university_degree,True,True
12762,blue-collar,48,married,basic_6y,True,True
12763,blue-collar,33,married,basic_6y,True,True
12764,admin_,38,divorced,university_degree,True,True
12765,admin_,60,married,high_school,True,True
12766,technician,35,married,high_school,True,True
12767,services,56,married,basic_4y,True,True
12768,admin_,60,married,high_school,True,True
12769,admin_,60,married,high_school,True,True
12770,services,40,divorced,high_school,True,True
12771,admin_,57,married,professional_course,True,True
12772,admin_,32,single,university_degree,True,True
12773,entrepreneur,29,married,university_degree,True,True
12774,admin_,31,single,high_school,True,True
12775,technician,36,single,,True,True
12776,services,55,married,basic_6y,True,True
12777,technician,36,single,,True,True
12778,admin_,34,married,professional_course,True,True
12779,blue-collar,32,single,high_school,True,True
12780,blue-collar,32,single,basic_4y,True,True
12781,admin_,38,married,high_school,True,True
12782,admin_,26,married,high_school,True,True
12783,admin_,43,married,university_degree,True,True
12784,admin_,34,married,university_degree,True,True
12785,management,39,divorced,university_degree,True,True
12786,admin_,43,married,university_degree,True,True
12787,admin_,38,married,high_school,True,True
12788,self-employed,33,single,professional_course,True,True
12789,admin_,43,married,university_degree,True,True
12790,admin_,43,married,university_degree,True,True
12791,services,33,single,high_school,True,True
12792,management,42,married,basic_6y,True,True
12793,blue-collar,26,married,basic_9y,True,True
12794,admin_,24,married,high_school,True,True
12795,technician,32,married,professional_course,True,True
12796,technician,48,married,high_school,True,True
12797,management,34,single,,True,True
12798,blue-collar,26,married,basic_9y,True,True
12799,admin_,40,single,university_degree,True,True
12800,admin_,35,single,high_school,True,True
12801,blue-collar,33,single,basic_9y,True,True
12802,blue-collar,39,married,basic_6y,True,True
12803,blue-collar,33,single,basic_9y,True,True
12804,management,43,married,basic_9y,True,True
